Time,TimeInterval,Voltage,FunctionGenerator,Oscilloscope,FreqRange
2023-06-16 18:17:34.715824,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:36.515903,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:38.314242,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:40.108920,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:41.905375,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:43.694887,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:45.502195,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:47.307899,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:49.098994,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:50.901952,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:52.764397,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:54.555872,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:56.358992,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:58.171315,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:17:59.968763,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:01.780909,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:03.581088,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:05.388114,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:07.183167,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:08.972640,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:10.781950,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:12.571358,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:14.366217,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:16.164730,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:17.959969,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:19.788723,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:21.590826,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:23.386168,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:25.185318,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:26.975590,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:28.766513,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:30.569189,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:32.383399,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:34.170127,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:35.975502,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:37.771393,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:39.570802,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:41.364143,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:43.162536,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:44.973796,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:46.768232,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:48.555109,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:50.363053,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:52.162349,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:53.962193,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:55.765259,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:57.561473,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:18:59.359771,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:01.159215,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:02.947184,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:04.748736,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:06.541634,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:08.334162,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:10.128542,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:11.934435,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:13.735923,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:15.538121,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:17.333854,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:19.135944,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:20.934098,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:22.718841,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:24.521596,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:26.319072,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:28.107464,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:29.909033,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:31.709037,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:33.496384,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:35.301309,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:37.099232,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:38.891507,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:40.688902,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:42.487581,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:44.281760,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:46.076338,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:47.867733,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:49.672217,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:51.465304,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:53.258092,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:55.074109,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:56.882332,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:19:58.677905,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:00.480736,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:02.272054,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:04.073904,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:05.872875,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:07.660028,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:09.471149,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:11.274222,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:13.063793,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:14.869504,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:16.665267,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:18.451213,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:20.275915,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:22.082929,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:23.881511,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:25.680202,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:27.467430,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:29.267069,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:31.088548,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:32.893043,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:34.687599,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:36.485757,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:38.277252,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:40.078615,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:41.877742,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:43.710196,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:45.496321,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:47.291263,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:49.096638,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:50.892223,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:52.680672,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:54.486600,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:56.275616,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:58.067638,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:20:59.874506,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:01.666715,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:03.469639,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:05.279308,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:07.067219,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:08.868793,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:10.668366,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:12.465675,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:14.276963,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:16.072679,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:17.860641,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:19.663543,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:21.461164,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:23.266606,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:25.073209,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:26.874728,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:28.680709,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:30.494839,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:32.314277,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:34.137003,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:35.924813,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:37.726343,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:39.519688,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:41.319430,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:43.109195,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:44.911736,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:46.709152,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:48.506772,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:50.314917,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:52.113498,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:53.909830,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:55.704554,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:57.498295,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:21:59.302347,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:01.115982,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:02.898540,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:04.699879,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:06.501565,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:08.299882,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:10.108950,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:11.900678,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:13.711664,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:15.514171,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:17.305956,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:19.109110,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:20.902384,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:22.694357,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:24.498228,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:26.292597,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
2023-06-16 18:22:28.081120,1,11,USB0::0x0D4A::0x000D::9122074::INSTR,USB0::0x0957::0x1798::MY61410321::INSTR,"[40000.0, 60000.0]"
